MajorId,SchoolId,WeakLabelScore,CourseId,DepartmentId
26,2,0.196428571,268,17
26,2,0.196428571,270,17
26,2,0.196428571,271,17
26,2,0.196428571,272,17
26,2,0.196428571,400,23
26,2,0.196428571,322,110
20,2,0.267857143,922,54
20,2,0.267857143,507,26
20,2,0.267857143,349,121
20,2,0.267857143,1100,71
20,2,0.267857143,924,54
20,2,0.267857143,926,54
20,2,0.267857143,509,26
20,2,0.267857143,913,54
20,2,0.267857143,1101,71
20,2,0.267857143,914,54
20,2,0.267857143,1102,71
20,2,0.267857143,517,26
20,2,0.267857143,510,26
20,2,0.267857143,513,26
6,2,0.625,502,26
6,2,0.625,924,54
6,2,0.625,343,121
6,2,0.625,349,121
6,2,0.625,344,121
6,2,0.625,1329,99
6,2,0.625,400,23
6,2,0.625,919,54
6,2,0.625,347,121
6,2,0.625,913,54
16,1,0.196428571,917,54
16,1,0.196428571,1246,14
16,1,0.196428571,604,84
16,1,0.196428571,921,54
16,1,0.196428571,268,17
16,1,0.196428571,1094,71
16,1,0.196428571,922,54
16,1,0.196428571,924,54
16,1,0.196428571,1100,71
16,1,0.196428571,505,26
16,1,0.196428571,926,54
16,1,0.196428571,492,28
16,1,0.196428571,1101,71
16,1,0.196428571,1093,71
16,1,0.196428571,1102,71
16,1,0.196428571,712,42
16,1,0.196428571,914,54
16,1,0.196428571,516,26
16,1,0.196428571,508,26
16,1,0.196428571,507,26
16,1,0.196428571,518,26
16,1,0.196428571,519,26
16,1,0.196428571,513,26
16,1,0.196428571,913,54
16,1,0.196428571,521,26
16,1,0.196428571,517,26
6,2,0.553571429,921,54
6,2,0.553571429,490,28
6,2,0.553571429,343,121
6,2,0.553571429,922,54
6,2,0.553571429,349,121
6,2,0.553571429,1100,71
6,2,0.553571429,344,121
6,2,0.553571429,1329,99
6,2,0.553571429,924,54
6,2,0.553571429,1100,71
6,2,0.553571429,913,54
6,2,0.553571429,1101,71
6,2,0.553571429,347,121
6,2,0.553571429,1102,71
1,5,-0.053571429,916,54
1,5,-0.053571429,490,28
1,5,-0.053571429,266,17
1,5,-0.053571429,1093,71
1,5,-0.053571429,917,54
1,5,-0.053571429,505,26
1,5,-0.053571429,1246,14
1,5,-0.053571429,921,54
1,5,-0.053571429,1094,71
1,5,-0.053571429,507,26
1,5,-0.053571429,922,54
1,5,-0.053571429,1100,71
1,5,-0.053571429,349,121
1,5,-0.053571429,924,54
1,5,-0.053571429,1101,71
1,5,-0.053571429,344,121
1,5,-0.053571429,1329,99
1,5,-0.053571429,926,54
1,5,-0.053571429,1102,71
1,5,-0.053571429,913,54
1,5,-0.053571429,914,54
1,5,-0.053571429,517,26
1,5,-0.053571429,917,54
1,5,-0.053571429,505,26
1,5,-0.053571429,266,17
1,5,-0.053571429,921,54
1,5,-0.053571429,507,26
1,5,-0.053571429,1246,14
1,5,-0.053571429,922,54
1,5,-0.053571429,401,23
1,5,-0.053571429,268,17
1,5,-0.053571429,924,54
1,5,-0.053571429,1094,71
2,2,0.535714286,916,54
2,2,0.535714286,343,121
2,2,0.535714286,917,54
2,2,0.535714286,349,121
2,2,0.535714286,1076,68
2,2,0.535714286,921,54
2,2,0.535714286,344,121
2,2,0.535714286,1329,99
2,2,0.535714286,109,8
2,2,0.535714286,922,54
2,2,0.535714286,1094,71
2,2,0.535714286,919,54
2,2,0.535714286,347,121
6,2,0.642857143,924,54
6,2,0.642857143,492,28
6,2,0.642857143,345,121
6,2,0.642857143,913,54
6,2,0.642857143,1100,71
20,2,0.642857143,1097,71
20,2,0.642857143,1101,71
20,2,0.642857143,1102,71
20,2,0.642857143,855,125
20,2,0.642857143,858,125
20,2,0.642857143,859,125
20,2,0.642857143,856,125
20,2,0.642857143,286,21
20,2,0.642857143,343,121
20,2,0.642857143,857,125
20,2,0.642857143,349,121
20,2,0.642857143,861,125
16,2,0.375,922,54
16,2,0.375,1093,71
16,2,0.375,505,26
16,2,0.375,498,28
16,2,0.375,924,54
16,2,0.375,1100,71
16,2,0.375,507,26
16,2,0.375,913,54
16,2,0.375,1101,71
16,2,0.375,914,54
16,2,0.375,519,26
16,2,0.375,1102,71
16,2,0.375,521,26
16,2,0.375,1246,14
16,2,0.375,268,17
16,2,0.285714286,917,54
16,2,0.285714286,266,17
16,2,0.285714286,516,26
16,2,0.285714286,921,54
16,2,0.285714286,1246,14
16,2,0.285714286,507,26
16,2,0.285714286,401,23
16,2,0.285714286,922,54
16,2,0.285714286,1094,71
16,2,0.285714286,924,54
16,2,0.285714286,518,26
16,2,0.285714286,1100,71
16,2,0.285714286,268,17
16,2,0.285714286,1101,71
16,2,0.285714286,519,26
16,2,0.285714286,926,54
16,2,0.285714286,913,54
16,2,0.285714286,1102,71
16,2,0.285714286,521,26
16,2,0.285714286,513,26
16,2,0.285714286,914,54
20,2,-0.053571429,490,28
20,2,-0.053571429,401,23
20,2,-0.053571429,916,54
20,2,-0.053571429,266,17
20,2,-0.053571429,505,26
20,2,-0.053571429,917,54
20,2,-0.053571429,1094,71
20,2,-0.053571429,349,121
20,2,-0.053571429,921,54
20,2,-0.053571429,1246,14
20,2,-0.053571429,507,26
20,2,-0.053571429,922,54
20,2,-0.053571429,1094,71
20,2,-0.053571429,1093,71
20,2,-0.053571429,924,54
20,2,-0.053571429,1100,71
20,2,-0.053571429,344,121
20,2,-0.053571429,1329,99
20,2,-0.053571429,926,54
20,2,-0.053571429,914,54
20,2,-0.053571429,1101,71
20,2,-0.053571429,518,26
20,2,-0.053571429,913,54
20,2,-0.053571429,1102,71
20,2,-0.053571429,511,26
20,2,-0.053571429,517,26
20,2,-0.053571429,510,26
20,2,-0.053571429,513,26
16,1,0.107142857,266,17
16,1,0.107142857,916,54
16,1,0.107142857,505,26
16,1,0.107142857,1246,14
16,1,0.107142857,917,54
16,1,0.107142857,268,17
16,1,0.107142857,1094,71
16,1,0.107142857,922,54
16,1,0.107142857,507,26
16,1,0.107142857,1100,71
16,1,0.107142857,924,54
16,1,0.107142857,1101,71
16,1,0.107142857,926,54
16,1,0.107142857,1102,71
16,1,0.107142857,518,26
16,1,0.107142857,913,54
16,1,0.107142857,519,26
16,1,0.107142857,516,26
16,1,0.107142857,521,26
16,1,0.107142857,914,54
16,1,0.107142857,513,26
16,1,0.107142857,517,26
16,2,0.017857143,514,26
16,2,0.017857143,916,54
16,2,0.017857143,514,26
16,2,0.017857143,917,54
16,2,0.017857143,921,54
16,2,0.017857143,1094,71
16,2,0.017857143,922,54
16,2,0.017857143,1101,71
16,2,0.017857143,924,54
16,2,0.017857143,1093,71
16,2,0.017857143,266,17
16,2,0.017857143,926,54
16,2,0.017857143,1102,71
16,2,0.017857143,913,54
16,2,0.017857143,518,26
16,2,0.017857143,914,54
16,2,0.017857143,519,26
16,2,0.017857143,521,26
16,2,0.017857143,1246,14
16,2,0.017857143,268,17
16,2,0.214285714,490,28
16,2,0.214285714,916,54
16,2,0.214285714,266,17
16,2,0.214285714,505,26
16,2,0.214285714,917,54
16,2,0.214285714,1246,14
16,2,0.214285714,1094,71
16,2,0.214285714,921,54
16,2,0.214285714,507,26
16,2,0.214285714,1246,14
16,2,0.214285714,922,54
16,2,0.214285714,401,23
16,2,0.214285714,924,54
16,2,0.214285714,1100,71
16,2,0.214285714,926,54
16,2,0.214285714,1101,71
16,2,0.214285714,518,26
16,2,0.214285714,1093,71
16,2,0.214285714,913,54
16,2,0.214285714,1102,71
16,2,0.214285714,519,26
16,2,0.214285714,914,54
16,2,0.214285714,519,26
16,2,0.035714286,490,28
16,2,0.035714286,916,54
16,2,0.035714286,917,54
16,2,0.035714286,505,26
16,2,0.035714286,268,17
16,2,0.035714286,921,54
16,2,0.035714286,1094,71
16,2,0.035714286,922,54
16,2,0.035714286,1100,71
16,2,0.035714286,507,26
16,2,0.035714286,924,54
16,2,0.035714286,1101,71
16,2,0.035714286,401,23
16,2,0.035714286,926,54
16,2,0.035714286,1102,71
16,2,0.035714286,518,26
16,2,0.035714286,914,54
16,2,0.035714286,516,26
16,2,0.035714286,913,54
16,2,0.035714286,519,26
16,2,0.035714286,508,26
16,2,0.035714286,521,26
16,2,0.035714286,513,26
16,2,0.035714286,520,26
16,2,0.035714286,511,26
16,2,0.035714286,517,26
16,2,0.892857143,68,5
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,1,0.803571429,68,5
16,1,0.803571429,37,101
16,1,0.803571429,921,54
16,2,0.803571429,68,5
16,2,0.803571429,37,101
16,2,0.803571429,921,54
20,2,0.714285714,1099,71
20,2,0.714285714,507,26
20,2,0.714285714,349,121
20,2,0.714285714,344,121
20,2,0.714285714,1329,99
20,2,0.714285714,518,26
20,2,0.714285714,498,28
20,2,0.714285714,517,26
20,2,0.285714286,502,26
20,2,0.285714286,921,54
20,2,0.285714286,452,28
20,2,0.285714286,453,28
20,2,0.285714286,922,54
20,2,0.285714286,490,28
20,2,0.285714286,491,28
20,2,0.285714286,924,54
20,2,0.285714286,1246,14
20,2,0.285714286,914,54
20,2,0.285714286,913,54
20,2,0.285714286,1246,14
20,2,0.285714286,1100,71
20,2,0.285714286,498,28
20,2,0.285714286,1093,71
20,2,0.285714286,1101,71
20,2,0.285714286,518,26
20,2,0.285714286,509,26
20,2,0.285714286,1102,71
20,2,0.285714286,517,26
20,2,0.285714286,510,26
20,2,0.285714286,344,121
20,2,0.285714286,1329,99
16,2,0.357142857,1100,71
16,2,0.357142857,922,54
16,2,0.357142857,518,26
16,2,0.357142857,268,17
16,2,0.357142857,1246,14
16,2,0.357142857,1101,71
16,2,0.357142857,519,26
16,2,0.357142857,1093,71
16,2,0.357142857,508,26
16,2,0.357142857,1102,71
16,2,0.357142857,521,26
16,2,0.357142857,913,54
16,2,0.357142857,513,26
16,2,0.357142857,517,26
16,2,0.357142857,520,26
13,1,0.178571429,924,54
13,1,0.178571429,505,26
13,1,0.178571429,1093,71
13,1,0.178571429,1101,71
13,1,0.178571429,926,54
13,1,0.178571429,1102,71
13,1,0.178571429,507,26
13,1,0.178571429,914,54
13,1,0.178571429,516,26
13,1,0.178571429,913,54
13,1,0.178571429,518,26
13,1,0.178571429,1246,14
13,1,0.178571429,268,17
13,1,0.178571429,519,26
13,1,0.178571429,513,26
13,1,0.178571429,498,28
13,1,0.178571429,520,26
13,1,0.178571429,521,26
16,1,0.821428571,922,54
16,1,0.821428571,924,54
16,1,0.821428571,1610,28
16,1,0.821428571,926,54
16,1,0.821428571,913,54
16,1,0.821428571,502,26
20,2,0.375,924,54
20,2,0.375,1101,71
20,2,0.375,1093,71
20,2,0.375,498,28
20,2,0.375,913,54
20,2,0.375,343,121
20,2,0.375,1099,71
20,2,0.375,914,54
20,2,0.375,52,5
20,2,0.375,706,42
20,2,0.375,926,54
20,2,0.375,349,121
20,2,0.375,509,26
20,2,0.375,344,121
20,2,0.375,1329,99
20,2,0.375,517,26
20,2,0.375,1159,84
16,1,0.178571429,917,54
16,1,0.178571429,505,26
16,1,0.178571429,1246,14
16,1,0.178571429,921,54
16,1,0.178571429,1246,14
16,1,0.178571429,516,26
16,1,0.178571429,268,17
16,1,0.178571429,922,54
16,1,0.178571429,1094,71
16,1,0.178571429,507,26
16,1,0.178571429,924,54
16,1,0.178571429,1100,71
16,1,0.178571429,1093,71
16,1,0.178571429,926,54
16,1,0.178571429,1101,71
16,1,0.178571429,518,26
16,1,0.178571429,117,8
16,1,0.178571429,498,28
16,1,0.178571429,913,54
16,1,0.178571429,508,26
16,1,0.178571429,519,26
16,1,0.178571429,521,26
16,1,0.178571429,1102,71
16,1,0.178571429,914,54
16,1,0.178571429,1025,63
16,1,0.178571429,1076,68
16,1,0.178571429,513,26
16,2,-0.142857143,924,54
16,2,-0.142857143,1099,71
16,2,-0.142857143,1093,71
16,2,-0.142857143,401,23
16,2,-0.142857143,1246,14
16,2,-0.142857143,913,54
16,2,-0.142857143,508,26
16,2,-0.142857143,268,17
16,2,-0.142857143,914,54
16,2,-0.142857143,519,26
16,2,-0.142857143,512,26
16,2,-0.142857143,490,28
16,2,-0.142857143,491,28
16,2,-0.142857143,926,54
16,2,-0.142857143,520,26
16,2,-0.142857143,517,26
16,2,-0.142857143,511,26
16,2,-0.142857143,1610,28
16,2,-0.142857143,52,5
16,2,-0.142857143,513,26
20,2,0.285714286,266,17
20,2,0.285714286,924,54
20,2,0.285714286,1246,14
20,2,0.285714286,926,54
20,2,0.285714286,507,26
20,2,0.285714286,913,54
20,2,0.285714286,1094,71
20,2,0.285714286,349,121
20,2,0.285714286,498,28
20,2,0.285714286,914,54
20,2,0.285714286,1097,71
20,2,0.285714286,513,26
20,2,0.285714286,518,26
20,2,0.285714286,344,121
20,2,0.285714286,1329,99
20,2,0.285714286,1098,71
20,2,0.285714286,345,121
20,2,0.285714286,509,26
20,2,0.285714286,517,26
20,2,0.285714286,510,26
20,2,0.285714286,1099,71
20,1,0.107142857,266,17
20,1,0.107142857,1610,28
20,1,0.107142857,922,54
20,1,0.107142857,507,26
20,1,0.107142857,924,54
20,1,0.107142857,1094,71
20,1,0.107142857,268,17
20,1,0.107142857,924,54
20,1,0.107142857,518,26
20,1,0.107142857,1100,71
20,1,0.107142857,1093,71
20,1,0.107142857,498,28
20,1,0.107142857,926,54
20,1,0.107142857,1102,71
20,1,0.107142857,518,26
20,1,0.107142857,913,54
20,1,0.107142857,519,26
20,1,0.107142857,517,26
20,1,0.107142857,914,54
20,1,0.107142857,509,26
20,1,0.107142857,510,26
20,1,0.107142857,705,42
20,1,0.107142857,520,26
20,1,0.107142857,349,121
20,1,0.107142857,1246,14
20,1,0.107142857,513,26
20,1,0.107142857,344,121
20,1,0.107142857,1329,99
20,2,-0.178571429,922,54
20,2,-0.178571429,266,17
20,2,-0.178571429,505,26
20,2,-0.178571429,502,26
20,2,-0.178571429,924,54
20,2,-0.178571429,1246,14
20,2,-0.178571429,507,26
20,2,-0.178571429,926,54
20,2,-0.178571429,349,121
20,2,-0.178571429,516,26
20,2,-0.178571429,913,54
20,2,-0.178571429,1100,71
20,2,-0.178571429,498,28
20,2,-0.178571429,344,121
20,2,-0.178571429,1329,99
20,2,-0.178571429,914,54
20,2,-0.178571429,508,26
20,2,-0.178571429,520,26
20,2,-0.178571429,518,26
20,2,-0.178571429,1101,71
20,2,-0.178571429,519,26
20,2,-0.178571429,1093,71
20,2,-0.178571429,511,26
20,2,-0.178571429,521,26
20,2,-0.178571429,512,26
20,2,-0.178571429,513,26
20,2,-0.178571429,1102,71
20,2,-0.178571429,517,26
20,2,-0.178571429,510,26
20,2,0.285714286,922,54
20,2,0.285714286,505,26
20,2,0.285714286,924,54
20,2,0.285714286,1246,14
20,2,0.285714286,507,26
20,2,0.285714286,926,54
20,2,0.285714286,349,121
20,2,0.285714286,498,28
20,2,0.285714286,913,54
20,2,0.285714286,1100,71
20,2,0.285714286,344,121
20,2,0.285714286,1329,99
20,2,0.285714286,1101,71
20,2,0.285714286,1093,71
20,2,0.285714286,518,26
20,2,0.285714286,508,26
20,2,0.285714286,914,54
20,2,0.285714286,1102,71
20,2,0.285714286,519,26
20,2,0.285714286,517,26
20,2,0.285714286,512,26
20,2,0.285714286,513,26
13,1,0.446428571,521,26
13,1,0.446428571,913,54
13,1,0.446428571,1102,71
13,1,0.446428571,914,54
13,1,0.446428571,926,54
16,2,0.625,505,26
16,2,0.625,924,54
16,2,0.625,1100,71
16,1,0,914,54
16,1,0,268,17
16,1,0,518,26
16,1,0,913,54
16,1,0,1100,71
16,1,0,519,26
16,1,0,508,26
16,1,0,1101,71
16,1,0,521,26
16,1,0,516,26
16,1,0,1102,71
16,1,0,513,26
16,1,0,517,26
16,1,0,1159,84
16,1,0.535714286,507,26
16,1,0.535714286,921,54
16,1,0.535714286,266,17
16,1,0.535714286,1100,71
16,1,0.535714286,922,54
16,1,0.535714286,1246,14
16,1,0.535714286,1101,71
16,1,0.535714286,924,54
16,1,0.535714286,268,17
16,1,0.535714286,913,54
16,1,0.535714286,1102,71
16,1,0.535714286,914,54
16,1,0.535714286,519,26
16,1,0.535714286,521,26
16,1,0.107142857,498,28
16,1,0.107142857,922,54
16,1,0.107142857,1246,14
16,1,0.107142857,505,26
16,1,0.107142857,924,54
16,1,0.107142857,516,26
16,1,0.107142857,268,17
16,1,0.107142857,926,54
16,1,0.107142857,1100,71
16,1,0.107142857,507,26
16,1,0.107142857,913,54
16,1,0.107142857,1101,71
16,1,0.107142857,518,26
16,1,0.107142857,914,54
16,1,0.107142857,516,26
16,1,0.107142857,1102,71
16,1,0.107142857,519,26
16,1,0.107142857,508,26
16,1,0.107142857,521,26
16,1,0.107142857,513,26
16,1,0.107142857,517,26
16,1,0.267857143,926,54
16,1,0.267857143,513,26
16,1,0.267857143,268,17
16,1,0.267857143,1100,71
16,1,0.267857143,518,26
16,1,0.267857143,1101,71
16,1,0.267857143,519,26
16,1,0.267857143,1102,71
16,1,0.267857143,521,26
16,5,-0.160714286,924,54
16,5,-0.160714286,268,17
16,5,-0.160714286,490,28
16,5,-0.160714286,491,28
16,5,-0.160714286,914,54
16,5,-0.160714286,1094,71
16,5,-0.160714286,926,54
16,5,-0.160714286,505,26
16,5,-0.160714286,711,42
16,5,-0.160714286,913,54
16,5,-0.160714286,507,26
16,5,-0.160714286,1093,71
16,5,-0.160714286,1100,71
16,5,-0.160714286,518,26
16,5,-0.160714286,1610,28
16,5,-0.160714286,1133,73
16,5,-0.160714286,767,92
16,5,-0.160714286,1101,71
16,5,-0.160714286,521,26
16,5,-0.160714286,508,26
16,5,-0.160714286,516,26
16,5,-0.160714286,519,26
16,5,-0.160714286,1102,71
16,5,-0.160714286,513,26
16,5,-0.160714286,517,26
16,2,0,917,54
16,2,0,266,17
16,2,0,505,26
16,2,0,921,54
16,2,0,1246,14
16,2,0,507,26
16,2,0,1093,71
16,2,0,922,54
16,2,0,1094,71
16,2,0,268,17
16,2,0,924,54
16,2,0,1100,71
16,2,0,516,26
16,2,0,926,54
16,2,0,1101,71
16,2,0,518,26
16,2,0,914,54
16,2,0,490,28
16,2,0,491,28
16,2,0,400,23
16,2,0,913,54
16,2,0,1102,71
16,2,0,520,26
16,2,0,519,26
16,2,0,498,28
16,2,0,513,26
16,2,0,520,26
16,2,0,517,26
16,4,0,917,54
16,4,0,1246,14
16,4,0,507,26
16,4,0,514,26
16,4,0,921,54
16,4,0,1094,71
16,4,0,922,54
16,4,0,1100,71
16,4,0,518,26
16,4,0,924,54
16,4,0,1101,71
16,4,0,519,26
16,4,0,1093,71
16,4,0,926,54
16,4,0,1102,71
16,4,0,521,26
16,4,0,914,54
16,4,0,519,26
16,4,0,1246,14
16,4,0,513,26
16,4,0,516,26
16,4,0,520,26
16,4,0,516,26
16,4,0,517,26
13,12,0.178571429,914,54
13,12,0.178571429,507,26
13,12,0.178571429,926,54
13,12,0.178571429,1102,71
13,12,0.178571429,518,26
13,12,0.178571429,913,54
13,12,0.178571429,519,26
13,12,0.178571429,521,26
13,12,0.178571429,513,26
16,1,-0.767857143,921,54
16,1,-0.767857143,490,28
16,1,-0.767857143,491,28
16,1,-0.767857143,505,26
16,1,-0.767857143,502,26
16,1,-0.767857143,922,54
16,1,-0.767857143,1094,71
16,1,-0.767857143,507,26
16,1,-0.767857143,924,54
16,1,-0.767857143,1246,14
16,1,-0.767857143,253,35
16,1,-0.767857143,1093,71
16,1,-0.767857143,926,54
16,1,-0.767857143,1100,71
16,1,-0.767857143,268,17
16,1,-0.767857143,913,54
16,1,-0.767857143,1101,71
16,1,-0.767857143,518,26
16,1,-0.767857143,914,54
16,1,-0.767857143,513,26
16,1,-0.767857143,1102,71
16,1,-0.767857143,520,26
16,1,-0.767857143,521,26
16,1,-0.767857143,516,26
16,1,-0.767857143,519,26
16,1,-0.767857143,498,28
16,1,-0.767857143,913,54
16,1,-0.767857143,521,26
16,1,-0.767857143,924,54
16,1,-0.767857143,505,26
16,1,-0.767857143,926,54
16,1,-0.767857143,507,26
16,1,-0.767857143,914,54
16,1,-0.767857143,1246,14
16,1,-0.767857143,513,26
16,1,-0.767857143,520,26
16,1,-0.767857143,1100,71
16,1,-0.767857143,509,26
16,1,-0.767857143,517,26
16,1,-0.767857143,1101,71
16,1,-0.767857143,498,28
16,1,-0.767857143,1102,71
16,1,-0.767857143,916,54
16,1,-0.767857143,1246,14
16,1,-0.767857143,516,26
16,1,-0.767857143,917,54
16,1,-0.767857143,1094,71
16,1,-0.767857143,921,54
16,1,-0.767857143,268,17
16,1,-0.767857143,507,26
16,1,-0.767857143,922,54
16,1,-0.767857143,1100,71
16,1,-0.767857143,498,28
16,1,-0.767857143,1093,71
16,1,-0.767857143,924,54
16,1,-0.767857143,1101,71
16,1,-0.767857143,518,26
16,1,-0.767857143,913,54
16,1,-0.767857143,1102,71
16,1,-0.767857143,519,26
16,1,-0.767857143,521,26
16,1,-0.767857143,513,26
16,1,-0.767857143,914,54
16,1,-0.767857143,517,26
16,1,-0.767857143,520,26
16,1,-0.767857143,514,26
16,1,-0.160714286,921,54
16,1,-0.160714286,1246,14
16,1,-0.160714286,507,26
16,1,-0.160714286,922,54
16,1,-0.160714286,268,17
16,1,-0.160714286,1094,71
16,1,-0.160714286,924,54
16,1,-0.160714286,52,5
16,1,-0.160714286,518,26
16,1,-0.160714286,1100,71
16,1,-0.160714286,508,26
16,1,-0.160714286,490,28
16,1,-0.160714286,491,28
16,1,-0.160714286,926,54
16,1,-0.160714286,1101,71
16,1,-0.160714286,519,26
16,1,-0.160714286,1093,71
16,1,-0.160714286,913,54
16,1,-0.160714286,1102,71
16,1,-0.160714286,521,26
16,1,-0.160714286,914,54
16,1,-0.160714286,516,26
16,1,-0.160714286,498,28
16,1,-0.160714286,521,26
16,1,-0.160714286,490,28
16,1,-0.160714286,491,28
16,1,-0.160714286,1102,71
16,1,-0.160714286,519,26
16,1,-0.160714286,498,28
16,1,-0.160714286,512,26
16,1,-0.160714286,516,26
16,1,-0.160714286,520,26
16,1,-0.160714286,513,26
16,1,-0.160714286,517,26
16,2,0,518,26
16,2,0,913,54
16,2,0,519,26
16,2,0,266,17
16,2,0,401,23
16,2,0,268,17
16,2,0,508,26
16,2,0,521,26
16,2,0,517,26
16,2,0,512,26
16,2,0,513,26
16,2,0,520,26
16,2,0,511,26
13,1,0.642857143,490,28
13,1,0.642857143,491,28
13,1,0.642857143,922,54
13,1,0.642857143,1100,71
13,1,0.642857143,924,54
13,1,0.642857143,1101,71
13,1,0.642857143,1093,71
13,1,0.642857143,507,26
13,1,0.642857143,926,54
13,1,0.642857143,1102,71
13,1,0.642857143,1246,14
13,1,0.642857143,914,54
13,1,0.642857143,268,17
13,1,0.642857143,913,54
13,1,0.357142857,924,54
13,1,0.357142857,268,17
13,1,0.357142857,913,54
13,1,0.357142857,1100,71
13,1,0.357142857,507,26
13,1,0.357142857,516,26
13,1,0.357142857,914,54
13,1,0.357142857,1101,71
13,1,0.357142857,518,26
13,1,0.357142857,513,26
13,1,0.357142857,1102,71
13,1,0.357142857,519,26
13,1,0.357142857,521,26
16,2,-0.142857143,916,54
16,2,-0.142857143,490,28
16,2,-0.142857143,491,28
16,2,-0.142857143,505,26
16,2,-0.142857143,917,54
16,2,-0.142857143,516,26
16,2,-0.142857143,266,17
16,2,-0.142857143,921,54
16,2,-0.142857143,507,26
16,2,-0.142857143,1246,14
16,2,-0.142857143,922,54
16,2,-0.142857143,1094,71
16,2,-0.142857143,924,54
16,2,-0.142857143,1100,71
16,2,-0.142857143,926,54
16,2,-0.142857143,1101,71
16,2,-0.142857143,498,28
16,2,-0.142857143,401,23
16,2,-0.142857143,1102,71
16,2,-0.142857143,521,26
16,2,-0.142857143,914,54
16,2,-0.142857143,1246,14
16,2,-0.142857143,913,54
16,2,-0.142857143,519,26
16,2,-0.142857143,268,17
16,2,-0.142857143,513,26
16,2,-0.142857143,516,26
16,2,-0.142857143,512,26
16,2,-0.142857143,517,26
16,2,-0.142857143,520,26
16,2,-0.142857143,1099,71
16,2,-0.142857143,507,26
16,2,-0.142857143,518,26
16,2,-0.142857143,519,26
16,2,-0.142857143,521,26
16,2,-0.142857143,498,28
16,2,-0.142857143,517,26
16,2,-0.142857143,513,26
13,2,0.178571429,924,54
13,2,0.178571429,505,26
13,2,0.178571429,1093,71
13,2,0.178571429,1101,71
13,2,0.178571429,926,54
13,2,0.178571429,1102,71
13,2,0.178571429,507,26
13,2,0.178571429,914,54
13,2,0.178571429,913,54
13,2,0.178571429,518,26
13,2,0.178571429,1246,14
13,2,0.178571429,268,17
13,2,0.178571429,519,26
13,2,0.178571429,513,26
13,2,0.178571429,498,28
13,2,0.178571429,520,26
13,2,0.178571429,521,26
13,2,0.178571429,512,26
16,1,0.821428571,922,54
16,1,0.821428571,924,54
16,1,0.821428571,492,28
16,1,0.821428571,493,28
16,1,0.821428571,926,54
16,1,0.821428571,913,54
16,1,0.821428571,502,26
16,1,0.821428571,922,54
16,1,0.821428571,924,54
16,1,0.821428571,492,28
16,1,0.821428571,493,28
16,1,0.821428571,926,54
16,1,0.821428571,325,129
20,1,0.285714286,266,17
20,1,0.285714286,924,54
20,1,0.285714286,1246,14
20,1,0.285714286,926,54
20,1,0.285714286,507,26
20,1,0.285714286,913,54
20,1,0.285714286,1094,71
20,1,0.285714286,349,121
20,1,0.285714286,498,28
20,1,0.285714286,914,54
20,1,0.285714286,1097,71
20,1,0.285714286,513,26
20,1,0.285714286,518,26
20,1,0.285714286,344,121
20,1,0.285714286,1329,99
20,1,0.285714286,1098,71
20,1,0.285714286,345,121
20,1,0.285714286,509,26
20,1,0.285714286,517,26
20,1,0.285714286,510,26
20,1,0.285714286,1099,71
16,2,-0.071428571,517,26
16,2,-0.071428571,349,121
16,2,-0.071428571,518,26
16,2,-0.071428571,516,26
16,2,-0.071428571,508,26
